phase	phase_label	phase_priority	production_round	recommended_batch_size	visual_key	visual_label	slot	image_id	planned_src	asset_status	target_count	ready_count_before_phase2	remaining_need_before_phase2	image_class	priority	locality_requirement	subject_focus	slot_brief	must_have	avoid	people_policy	variant_rule	first_action
2	Pool-Diversifizierung: sichtbare Varianten je Visual Key bis target_count	p3_medium_pool	round_01_first_variants	3	textile_exhibition_design	Textil, Stoff & Design-Ausstellung	03	textile-exhibition-design-03	/assets/event-visuals/textile-exhibition-design-03.webp	planned	5	1	4	hybrid_contextual	medium	Kontext darf symbolisch sein, soll aber lokal/regional plausibel wirken und keine falsche konkrete Location behaupten.	Textile Ausstellungen, Stoffe, Design, Materialität und kuratierte Textilobjekte	Textil, Stoff & Design-Ausstellung: Atmosphärische Kontextvariante mit lokaler oder regional plausibler Umgebung, ohne konkrete falsche Ortsbehauptung. Inhaltlicher Fokus: Textile Ausstellungen, Stoffe, Design, Materialität und kuratierte Textilobjekte	Stoffe oder textile Objekte | Ausstellungs- oder Designcharakter | ruhige Premium-Komposition	beliebige Deko | geschützte Kunst prominent | Modekatalog-Look	Personen vermeiden oder nur anonym/angeschnitten zeigen; keine identifizierbaren Gesichter.	Muss sichtbar verschieden vom Pilotbild und von bestehenden ready-Bildern desselben Visual Keys sein; keine Near-Duplicates.	Im Bildchat Pilotbild als Stilanker verwenden und nur die nächste kontrollierte Variantenrunde erzeugen.
2	Pool-Diversifizierung: sichtbare Varianten je Visual Key bis target_count	p3_medium_pool	round_01_first_variants	3	textile_exhibition_design	Textil, Stoff & Design-Ausstellung	04	textile-exhibition-design-04	/assets/event-visuals/textile-exhibition-design-04.webp	planned	5	1	4	hybrid_contextual	medium	Kontext darf symbolisch sein, soll aber lokal/regional plausibel wirken und keine falsche konkrete Location behaupten.	Textile Ausstellungen, Stoffe, Design, Materialität und kuratierte Textilobjekte	Textil, Stoff & Design-Ausstellung: Ruhige Fallback-Variante mit stärkerer Flächenwirkung, geeignet für viele Events dieses Visual Keys. Inhaltlicher Fokus: Textile Ausstellungen, Stoffe, Design, Materialität und kuratierte Textilobjekte	Stoffe oder textile Objekte | Ausstellungs- oder Designcharakter | ruhige Premium-Komposition	beliebige Deko | geschützte Kunst prominent | Modekatalog-Look	Personen vermeiden oder nur anonym/angeschnitten zeigen; keine identifizierbaren Gesichter.	Muss sichtbar verschieden vom Pilotbild und von bestehenden ready-Bildern desselben Visual Keys sein; keine Near-Duplicates.	Im Bildchat Pilotbild als Stilanker verwenden und nur die nächste kontrollierte Variantenrunde erzeugen.
2	Pool-Diversifizierung: sichtbare Varianten je Visual Key bis target_count	p3_medium_pool	round_02_close_pool	3	textile_exhibition_design	Textil, Stoff & Design-Ausstellung	05	textile-exhibition-design-05	/assets/event-visuals/textile-exhibition-design-05.webp	planned	5	1	4	hybrid_contextual	medium	Kontext darf symbolisch sein, soll aber lokal/regional plausibel wirken und keine falsche konkrete Location behaupten.	Textile Ausstellungen, Stoffe, Design, Materialität und kuratierte Textilobjekte	Textil, Stoff & Design-Ausstellung: Lebendigere Variante mit Eventgefühl, aber ohne erkennbare Personen, Logos, Plakate oder lesbare Schrift. Inhaltlicher Fokus: Textile Ausstellungen, Stoffe, Design, Materialität und kuratierte Textilobjekte	Stoffe oder textile Objekte | Ausstellungs- oder Designcharakter | ruhige Premium-Komposition	beliebige Deko | geschützte Kunst prominent | Modekatalog-Look	Personen vermeiden oder nur anonym/angeschnitten zeigen; keine identifizierbaren Gesichter.	Muss sichtbar verschieden vom Pilotbild und von bestehenden ready-Bildern desselben Visual Keys sein; keine Near-Duplicates.	Im Bildchat Pilotbild als Stilanker verwenden und nur die nächste kontrollierte Variantenrunde erzeugen.
2	Pool-Diversifizierung: sichtbare Varianten je Visual Key bis target_count	p3_medium_pool	round_01_first_variants	3	theater_stage	Theater & Bühne	02	theater-stage-02	/assets/event-visuals/theater-stage-02.webp	planned	5	1	4	symbolic_editorial	high	Symbolisches Premiumbild ist zulässig; keine konkrete Orts- oder Eventdokumentation behaupten.	Theaterbühne, Vorhang, Schauspiel, Bühnenraum und szenische Atmosphäre	Theater & Bühne: Detailorientierte Variante mit Materialität, Vordergrundfokus und weichem Kontext im Hintergrund. Inhaltlicher Fokus: Theaterbühne, Vorhang, Schauspiel, Bühnenraum und szenische Atmosphäre	Vorhang, Bühne, Licht oder Schauspielkontext | Theateratmosphäre | keine konkreten Inszenierungsrechte	Comedy-Mikrofon als Hauptmotiv | erkennbare Schauspieler | Plakatoptik	Keine erkennbaren Performer, Sportler oder Einzelpersonen; anonyme Silhouetten oder Details bevorzugen.	Muss sichtbar verschieden vom Pilotbild und von bestehenden ready-Bildern desselben Visual Keys sein; keine Near-Duplicates.	Im Bildchat Pilotbild als Stilanker verwenden und nur die nächste kontrollierte Variantenrunde erzeugen.
2	Pool-Diversifizierung: sichtbare Varianten je Visual Key bis target_count	p3_medium_pool	round_01_first_variants	3	theater_stage	Theater & Bühne	03	theater-stage-03	/assets/event-visuals/theater-stage-03.webp	planned	5	1	4	symbolic_editorial	high	Symbolisches Premiumbild ist zulässig; keine konkrete Orts- oder Eventdokumentation behaupten.	Theaterbühne, Vorhang, Schauspiel, Bühnenraum und szenische Atmosphäre	Theater & Bühne: Atmosphärische Kontextvariante mit lokaler oder regional plausibler Umgebung, ohne konkrete falsche Ortsbehauptung. Inhaltlicher Fokus: Theaterbühne, Vorhang, Schauspiel, Bühnenraum und szenische Atmosphäre	Vorhang, Bühne, Licht oder Schauspielkontext | Theateratmosphäre | keine konkreten Inszenierungsrechte	Comedy-Mikrofon als Hauptmotiv | erkennbare Schauspieler | Plakatoptik	Keine erkennbaren Performer, Sportler oder Einzelpersonen; anonyme Silhouetten oder Details bevorzugen.	Muss sichtbar verschieden vom Pilotbild und von bestehenden ready-Bildern desselben Visual Keys sein; keine Near-Duplicates.	Im Bildchat Pilotbild als Stilanker verwenden und nur die nächste kontrollierte Variantenrunde erzeugen.
2	Pool-Diversifizierung: sichtbare Varianten je Visual Key bis target_count	p3_medium_pool	round_01_first_variants	3	theater_stage	Theater & Bühne	04	theater-stage-04	/assets/event-visuals/theater-stage-04.webp	planned	5	1	4	symbolic_editorial	high	Symbolisches Premiumbild ist zulässig; keine konkrete Orts- oder Eventdokumentation behaupten.	Theaterbühne, Vorhang, Schauspiel, Bühnenraum und szenische Atmosphäre	Theater & Bühne: Ruhige Fallback-Variante mit stärkerer Flächenwirkung, geeignet für viele Events dieses Visual Keys. Inhaltlicher Fokus: Theaterbühne, Vorhang, Schauspiel, Bühnenraum und szenische Atmosphäre	Vorhang, Bühne, Licht oder Schauspielkontext | Theateratmosphäre | keine konkreten Inszenierungsrechte	Comedy-Mikrofon als Hauptmotiv | erkennbare Schauspieler | Plakatoptik	Keine erkennbaren Performer, Sportler oder Einzelpersonen; anonyme Silhouetten oder Details bevorzugen.	Muss sichtbar verschieden vom Pilotbild und von bestehenden ready-Bildern desselben Visual Keys sein; keine Near-Duplicates.	Im Bildchat Pilotbild als Stilanker verwenden und nur die nächste kontrollierte Variantenrunde erzeugen.
2	Pool-Diversifizierung: sichtbare Varianten je Visual Key bis target_count	p3_medium_pool	round_02_close_pool	3	theater_stage	Theater & Bühne	05	theater-stage-05	/assets/event-visuals/theater-stage-05.webp	planned	5	1	4	symbolic_editorial	high	Symbolisches Premiumbild ist zulässig; keine konkrete Orts- oder Eventdokumentation behaupten.	Theaterbühne, Vorhang, Schauspiel, Bühnenraum und szenische Atmosphäre	Theater & Bühne: Lebendigere Variante mit Eventgefühl, aber ohne erkennbare Personen, Logos, Plakate oder lesbare Schrift. Inhaltlicher Fokus: Theaterbühne, Vorhang, Schauspiel, Bühnenraum und szenische Atmosphäre	Vorhang, Bühne, Licht oder Schauspielkontext | Theateratmosphäre | keine konkreten Inszenierungsrechte	Comedy-Mikrofon als Hauptmotiv | erkennbare Schauspieler | Plakatoptik	Keine erkennbaren Performer, Sportler oder Einzelpersonen; anonyme Silhouetten oder Details bevorzugen.	Muss sichtbar verschieden vom Pilotbild und von bestehenden ready-Bildern desselben Visual Keys sein; keine Near-Duplicates.	Im Bildchat Pilotbild als Stilanker verwenden und nur die nächste kontrollierte Variantenrunde erzeugen.
2	Pool-Diversifizierung: sichtbare Varianten je Visual Key bis target_count	p4_supporting_pool	round_01_first_variants	3	art_exhibition_gallery	Kunst, Galerie & Kreativausstellung	02	art-exhibition-gallery-02	/assets/event-visuals/art-exhibition-gallery-02.webp	planned	4	1	3	hybrid_contextual	medium	Kontext darf symbolisch sein, soll aber lokal/regional plausibel wirken und keine falsche konkrete Location behaupten.	Kunstausstellungen, Galerieatmosphäre, Kreativausstellungen und Kunstmärkte	Kunst, Galerie & Kreativausstellung: Detailorientierte Variante mit Materialität, Vordergrundfokus und weichem Kontext im Hintergrund. Inhaltlicher Fokus: Kunstausstellungen, Galerieatmosphäre, Kreativausstellungen und Kunstmärkte	Galerie- oder Ausstellungssituation | Kunst-/Kreativbezug | keine geschützten Werke im Fokus	lesbare Labels | berühmte Kunstwerke | sterile leere Wand	Personen vermeiden oder nur anonym/angeschnitten zeigen; keine identifizierbaren Gesichter.	Muss sichtbar verschieden vom Pilotbild und von bestehenden ready-Bildern desselben Visual Keys sein; keine Near-Duplicates.	Im Bildchat Pilotbild als Stilanker verwenden und nur die nächste kontrollierte Variantenrunde erzeugen.
2	Pool-Diversifizierung: sichtbare Varianten je Visual Key bis target_count	p4_supporting_pool	round_01_first_variants	3	art_exhibition_gallery	Kunst, Galerie & Kreativausstellung	03	art-exhibition-gallery-03	/assets/event-visuals/art-exhibition-gallery-03.webp	planned	4	1	3	hybrid_contextual	medium	Kontext darf symbolisch sein, soll aber lokal/regional plausibel wirken und keine falsche konkrete Location behaupten.	Kunstausstellungen, Galerieatmosphäre, Kreativausstellungen und Kunstmärkte	Kunst, Galerie & Kreativausstellung: Atmosphärische Kontextvariante mit lokaler oder regional plausibler Umgebung, ohne konkrete falsche Ortsbehauptung. Inhaltlicher Fokus: Kunstausstellungen, Galerieatmosphäre, Kreativausstellungen und Kunstmärkte	Galerie- oder Ausstellungssituation | Kunst-/Kreativbezug | keine geschützten Werke im Fokus	lesbare Labels | berühmte Kunstwerke | sterile leere Wand	Personen vermeiden oder nur anonym/angeschnitten zeigen; keine identifizierbaren Gesichter.	Muss sichtbar verschieden vom Pilotbild und von bestehenden ready-Bildern desselben Visual Keys sein; keine Near-Duplicates.	Im Bildchat Pilotbild als Stilanker verwenden und nur die nächste kontrollierte Variantenrunde erzeugen.
2	Pool-Diversifizierung: sichtbare Varianten je Visual Key bis target_count	p4_supporting_pool	round_01_first_variants	3	art_exhibition_gallery	Kunst, Galerie & Kreativausstellung	04	art-exhibition-gallery-04	/assets/event-visuals/art-exhibition-gallery-04.webp	planned	4	1	3	hybrid_contextual	medium	Kontext darf symbolisch sein, soll aber lokal/regional plausibel wirken und keine falsche konkrete Location behaupten.	Kunstausstellungen, Galerieatmosphäre, Kreativausstellungen und Kunstmärkte	Kunst, Galerie & Kreativausstellung: Ruhige Fallback-Variante mit stärkerer Flächenwirkung, geeignet für viele Events dieses Visual Keys. Inhaltlicher Fokus: Kunstausstellungen, Galerieatmosphäre, Kreativausstellungen und Kunstmärkte	Galerie- oder Ausstellungssituation | Kunst-/Kreativbezug | keine geschützten Werke im Fokus	lesbare Labels | berühmte Kunstwerke | sterile leere Wand	Personen vermeiden oder nur anonym/angeschnitten zeigen; keine identifizierbaren Gesichter.	Muss sichtbar verschieden vom Pilotbild und von bestehenden ready-Bildern desselben Visual Keys sein; keine Near-Duplicates.	Im Bildchat Pilotbild als Stilanker verwenden und nur die nächste kontrollierte Variantenrunde erzeugen.
2	Pool-Diversifizierung: sichtbare Varianten je Visual Key bis target_count	p4_supporting_pool	round_01_first_variants	3	business_messe_info	Messe, Info & Business	02	business-messe-info-02	/assets/event-visuals/business-messe-info-02.webp	planned	4	1	3	hybrid_contextual	medium	Kontext darf symbolisch sein, soll aber lokal/regional plausibel wirken und keine falsche konkrete Location behaupten.	Berufsmesse, Unternehmermesse, Infoabend, öffentliche Informationsformate und neutrale Messesituation	Messe, Info & Business: Detailorientierte Variante mit Materialität, Vordergrundfokus und weichem Kontext im Hintergrund. Inhaltlicher Fokus: Berufsmesse, Unternehmermesse, Infoabend, öffentliche Informationsformate und neutrale Messesituation	Messe-, Infoabend- oder Businesskontext | Tische, Materialien oder Raumstruktur | sachliche Premiumwirkung	Corporate-Stockfoto | lesbare Rollups | Handshake-Klischee	Personen vermeiden oder nur anonym/angeschnitten zeigen; keine identifizierbaren Gesichter.	Muss sichtbar verschieden vom Pilotbild und von bestehenden ready-Bildern desselben Visual Keys sein; keine Near-Duplicates.	Im Bildchat Pilotbild als Stilanker verwenden und nur die nächste kontrollierte Variantenrunde erzeugen.
2	Pool-Diversifizierung: sichtbare Varianten je Visual Key bis target_count	p4_supporting_pool	round_01_first_variants	3	business_messe_info	Messe, Info & Business	03	business-messe-info-03	/assets/event-visuals/business-messe-info-03.webp	planned	4	1	3	hybrid_contextual	medium	Kontext darf symbolisch sein, soll aber lokal/regional plausibel wirken und keine falsche konkrete Location behaupten.	Berufsmesse, Unternehmermesse, Infoabend, öffentliche Informationsformate und neutrale Messesituation	Messe, Info & Business: Atmosphärische Kontextvariante mit lokaler oder regional plausibler Umgebung, ohne konkrete falsche Ortsbehauptung. Inhaltlicher Fokus: Berufsmesse, Unternehmermesse, Infoabend, öffentliche Informationsformate und neutrale Messesituation	Messe-, Infoabend- oder Businesskontext | Tische, Materialien oder Raumstruktur | sachliche Premiumwirkung	Corporate-Stockfoto | lesbare Rollups | Handshake-Klischee	Personen vermeiden oder nur anonym/angeschnitten zeigen; keine identifizierbaren Gesichter.	Muss sichtbar verschieden vom Pilotbild und von bestehenden ready-Bildern desselben Visual Keys sein; keine Near-Duplicates.	Im Bildchat Pilotbild als Stilanker verwenden und nur die nächste kontrollierte Variantenrunde erzeugen.
2	Pool-Diversifizierung: sichtbare Varianten je Visual Key bis target_count	p4_supporting_pool	round_01_first_variants	3	business_messe_info	Messe, Info & Business	04	business-messe-info-04	/assets/event-visuals/business-messe-info-04.webp	planned	4	1	3	hybrid_contextual	medium	Kontext darf symbolisch sein, soll aber lokal/regional plausibel wirken und keine falsche konkrete Location behaupten.	Berufsmesse, Unternehmermesse, Infoabend, öffentliche Informationsformate und neutrale Messesituation	Messe, Info & Business: Ruhige Fallback-Variante mit stärkerer Flächenwirkung, geeignet für viele Events dieses Visual Keys. Inhaltlicher Fokus: Berufsmesse, Unternehmermesse, Infoabend, öffentliche Informationsformate und neutrale Messesituation	Messe-, Infoabend- oder Businesskontext | Tische, Materialien oder Raumstruktur | sachliche Premiumwirkung	Corporate-Stockfoto | lesbare Rollups | Handshake-Klischee	Personen vermeiden oder nur anonym/angeschnitten zeigen; keine identifizierbaren Gesichter.	Muss sichtbar verschieden vom Pilotbild und von bestehenden ready-Bildern desselben Visual Keys sein; keine Near-Duplicates.	Im Bildchat Pilotbild als Stilanker verwenden und nur die nächste kontrollierte Variantenrunde erzeugen.
2	Pool-Diversifizierung: sichtbare Varianten je Visual Key bis target_count	p4_supporting_pool	round_01_first_variants	3	comedy_cabaret	Comedy & Kabarett	02	comedy-cabaret-02	/assets/event-visuals/comedy-cabaret-02.webp	planned	4	1	3	symbolic_editorial	medium	Symbolisches Premiumbild ist zulässig; keine konkrete Orts- oder Eventdokumentation behaupten.	Kleinkunst, Stand-up, Kabarett, Mikrofon und kleine Bühnenatmosphäre	Comedy & Kabarett: Detailorientierte Variante mit Materialität, Vordergrundfokus und weichem Kontext im Hintergrund. Inhaltlicher Fokus: Kleinkunst, Stand-up, Kabarett, Mikrofon und kleine Bühnenatmosphäre	Mikrofon, kleine Bühne oder Kabarettkontext | abendliche Kleinkunststimmung | keine Person im Fokus	Theaterdrama | billige Partyoptik | lesbare Programmplakate	Keine erkennbaren Performer, Sportler oder Einzelpersonen; anonyme Silhouetten oder Details bevorzugen.	Muss sichtbar verschieden vom Pilotbild und von bestehenden ready-Bildern desselben Visual Keys sein; keine Near-Duplicates.	Im Bildchat Pilotbild als Stilanker verwenden und nur die nächste kontrollierte Variantenrunde erzeugen.
2	Pool-Diversifizierung: sichtbare Varianten je Visual Key bis target_count	p4_supporting_pool	round_01_first_variants	3	comedy_cabaret	Comedy & Kabarett	03	comedy-cabaret-03	/assets/event-visuals/comedy-cabaret-03.webp	planned	4	1	3	symbolic_editorial	medium	Symbolisches Premiumbild ist zulässig; keine konkrete Orts- oder Eventdokumentation behaupten.	Kleinkunst, Stand-up, Kabarett, Mikrofon und kleine Bühnenatmosphäre	Comedy & Kabarett: Atmosphärische Kontextvariante mit lokaler oder regional plausibler Umgebung, ohne konkrete falsche Ortsbehauptung. Inhaltlicher Fokus: Kleinkunst, Stand-up, Kabarett, Mikrofon und kleine Bühnenatmosphäre	Mikrofon, kleine Bühne oder Kabarettkontext | abendliche Kleinkunststimmung | keine Person im Fokus	Theaterdrama | billige Partyoptik | lesbare Programmplakate	Keine erkennbaren Performer, Sportler oder Einzelpersonen; anonyme Silhouetten oder Details bevorzugen.	Muss sichtbar verschieden vom Pilotbild und von bestehenden ready-Bildern desselben Visual Keys sein; keine Near-Duplicates.	Im Bildchat Pilotbild als Stilanker verwenden und nur die nächste kontrollierte Variantenrunde erzeugen.
2	Pool-Diversifizierung: sichtbare Varianten je Visual Key bis target_count	p4_supporting_pool	round_01_first_variants	3	comedy_cabaret	Comedy & Kabarett	04	comedy-cabaret-04	/assets/event-visuals/comedy-cabaret-04.webp	planned	4	1	3	symbolic_editorial	medium	Symbolisches Premiumbild ist zulässig; keine konkrete Orts- oder Eventdokumentation behaupten.	Kleinkunst, Stand-up, Kabarett, Mikrofon und kleine Bühnenatmosphäre	Comedy & Kabarett: Ruhige Fallback-Variante mit stärkerer Flächenwirkung, geeignet für viele Events dieses Visual Keys. Inhaltlicher Fokus: Kleinkunst, Stand-up, Kabarett, Mikrofon und kleine Bühnenatmosphäre	Mikrofon, kleine Bühne oder Kabarettkontext | abendliche Kleinkunststimmung | keine Person im Fokus	Theaterdrama | billige Partyoptik | lesbare Programmplakate	Keine erkennbaren Performer, Sportler oder Einzelpersonen; anonyme Silhouetten oder Details bevorzugen.	Muss sichtbar verschieden vom Pilotbild und von bestehenden ready-Bildern desselben Visual Keys sein; keine Near-Duplicates.	Im Bildchat Pilotbild als Stilanker verwenden und nur die nächste kontrollierte Variantenrunde erzeugen.
2	Pool-Diversifizierung: sichtbare Varianten je Visual Key bis target_count	p4_supporting_pool	round_01_first_variants	3	evening_social_party	Abend, Tanz & Party	02	evening-social-party-02	/assets/event-visuals/evening-social-party-02.webp	planned	4	1	3	symbolic_editorial	low	Symbolisches Premiumbild ist zulässig; keine konkrete Orts- oder Eventdokumentation behaupten.	Tanz in den Mai, Karibische Nacht, Party, Abendtreff und soziale Abendatmosphäre	Abend, Tanz & Party: Detailorientierte Variante mit Materialität, Vordergrundfokus und weichem Kontext im Hintergrund. Inhaltlicher Fokus: Tanz in den Mai, Karibische Nacht, Party, Abendtreff und soziale Abendatmosphäre	Tanz-, Abend-, Bar- oder Treffpunktatmosphäre | warmes Licht | keine Alkoholzentrierung	Nachtclub-Neon | betrunkene Menschen | Marken/Flaschen im Fokus	Personen vermeiden oder nur anonym/angeschnitten zeigen; keine identifizierbaren Gesichter.	Muss sichtbar verschieden vom Pilotbild und von bestehenden ready-Bildern desselben Visual Keys sein; keine Near-Duplicates.	Im Bildchat Pilotbild als Stilanker verwenden und nur die nächste kontrollierte Variantenrunde erzeugen.
2	Pool-Diversifizierung: sichtbare Varianten je Visual Key bis target_count	p4_supporting_pool	round_01_first_variants	3	evening_social_party	Abend, Tanz & Party	03	evening-social-party-03	/assets/event-visuals/evening-social-party-03.webp	planned	4	1	3	symbolic_editorial	low	Symbolisches Premiumbild ist zulässig; keine konkrete Orts- oder Eventdokumentation behaupten.	Tanz in den Mai, Karibische Nacht, Party, Abendtreff und soziale Abendatmosphäre	Abend, Tanz & Party: Atmosphärische Kontextvariante mit lokaler oder regional plausibler Umgebung, ohne konkrete falsche Ortsbehauptung. Inhaltlicher Fokus: Tanz in den Mai, Karibische Nacht, Party, Abendtreff und soziale Abendatmosphäre	Tanz-, Abend-, Bar- oder Treffpunktatmosphäre | warmes Licht | keine Alkoholzentrierung	Nachtclub-Neon | betrunkene Menschen | Marken/Flaschen im Fokus	Personen vermeiden oder nur anonym/angeschnitten zeigen; keine identifizierbaren Gesichter.	Muss sichtbar verschieden vom Pilotbild und von bestehenden ready-Bildern desselben Visual Keys sein; keine Near-Duplicates.	Im Bildchat Pilotbild als Stilanker verwenden und nur die nächste kontrollierte Variantenrunde erzeugen.
2	Pool-Diversifizierung: sichtbare Varianten je Visual Key bis target_count	p4_supporting_pool	round_01_first_variants	3	evening_social_party	Abend, Tanz & Party	04	evening-social-party-04	/assets/event-visuals/evening-social-party-04.webp	planned	4	1	3	symbolic_editorial	low	Symbolisches Premiumbild ist zulässig; keine konkrete Orts- oder Eventdokumentation behaupten.	Tanz in den Mai, Karibische Nacht, Party, Abendtreff und soziale Abendatmosphäre	Abend, Tanz & Party: Ruhige Fallback-Variante mit stärkerer Flächenwirkung, geeignet für viele Events dieses Visual Keys. Inhaltlicher Fokus: Tanz in den Mai, Karibische Nacht, Party, Abendtreff und soziale Abendatmosphäre	Tanz-, Abend-, Bar- oder Treffpunktatmosphäre | warmes Licht | keine Alkoholzentrierung	Nachtclub-Neon | betrunkene Menschen | Marken/Flaschen im Fokus	Personen vermeiden oder nur anonym/angeschnitten zeigen; keine identifizierbaren Gesichter.	Muss sichtbar verschieden vom Pilotbild und von bestehenden ready-Bildern desselben Visual Keys sein; keine Near-Duplicates.	Im Bildchat Pilotbild als Stilanker verwenden und nur die nächste kontrollierte Variantenrunde erzeugen.
2	Pool-Diversifizierung: sichtbare Varianten je Visual Key bis target_count	p4_supporting_pool	round_01_first_variants	3	kids_stage_story	Kinderbühne & Geschichten	02	kids-stage-story-02	/assets/event-visuals/kids-stage-story-02.webp	planned	4	1	3	symbolic_editorial	medium	Symbolisches Premiumbild ist zulässig; keine konkrete Orts- oder Eventdokumentation behaupten.	Kindertheater, Puppenspiel, Kinderoper, Vorlesen und Story-Formate ohne erkennbare Kinder	Kinderbühne & Geschichten: Detailorientierte Variante mit Materialität, Vordergrundfokus und weichem Kontext im Hintergrund. Inhaltlicher Fokus: Kindertheater, Puppenspiel, Kinderoper, Vorlesen und Story-Formate ohne erkennbare Kinder	Puppenspiel-/Kinderbühnen-/Vorlese-Kontext | kindgerecht ohne kindisch zu wirken | keine erkennbaren Kinder	Kinderfaces | Cartoon-/Spielzeuglizenzfiguren | chaotische Kitaoptik	Keine erkennbaren Kinder; Personen höchstens anonym, angeschnitten oder als Hände/Details.	Muss sichtbar verschieden vom Pilotbild und von bestehenden ready-Bildern desselben Visual Keys sein; keine Near-Duplicates.	Im Bildchat Pilotbild als Stilanker verwenden und nur die nächste kontrollierte Variantenrunde erzeugen.
2	Pool-Diversifizierung: sichtbare Varianten je Visual Key bis target_count	p4_supporting_pool	round_01_first_variants	3	kids_stage_story	Kinderbühne & Geschichten	03	kids-stage-story-03	/assets/event-visuals/kids-stage-story-03.webp	planned	4	1	3	symbolic_editorial	medium	Symbolisches Premiumbild ist zulässig; keine konkrete Orts- oder Eventdokumentation behaupten.	Kindertheater, Puppenspiel, Kinderoper, Vorlesen und Story-Formate ohne erkennbare Kinder	Kinderbühne & Geschichten: Atmosphärische Kontextvariante mit lokaler oder regional plausibler Umgebung, ohne konkrete falsche Ortsbehauptung. Inhaltlicher Fokus: Kindertheater, Puppenspiel, Kinderoper, Vorlesen und Story-Formate ohne erkennbare Kinder	Puppenspiel-/Kinderbühnen-/Vorlese-Kontext | kindgerecht ohne kindisch zu wirken | keine erkennbaren Kinder	Kinderfaces | Cartoon-/Spielzeuglizenzfiguren | chaotische Kitaoptik	Keine erkennbaren Kinder; Personen höchstens anonym, angeschnitten oder als Hände/Details.	Muss sichtbar verschieden vom Pilotbild und von bestehenden ready-Bildern desselben Visual Keys sein; keine Near-Duplicates.	Im Bildchat Pilotbild als Stilanker verwenden und nur die nächste kontrollierte Variantenrunde erzeugen.
2	Pool-Diversifizierung: sichtbare Varianten je Visual Key bis target_count	p4_supporting_pool	round_01_first_variants	3	kids_stage_story	Kinderbühne & Geschichten	04	kids-stage-story-04	/assets/event-visuals/kids-stage-story-04.webp	planned	4	1	3	symbolic_editorial	medium	Symbolisches Premiumbild ist zulässig; keine konkrete Orts- oder Eventdokumentation behaupten.	Kindertheater, Puppenspiel, Kinderoper, Vorlesen und Story-Formate ohne erkennbare Kinder	Kinderbühne & Geschichten: Ruhige Fallback-Variante mit stärkerer Flächenwirkung, geeignet für viele Events dieses Visual Keys. Inhaltlicher Fokus: Kindertheater, Puppenspiel, Kinderoper, Vorlesen und Story-Formate ohne erkennbare Kinder	Puppenspiel-/Kinderbühnen-/Vorlese-Kontext | kindgerecht ohne kindisch zu wirken | keine erkennbaren Kinder	Kinderfaces | Cartoon-/Spielzeuglizenzfiguren | chaotische Kitaoptik	Keine erkennbaren Kinder; Personen höchstens anonym, angeschnitten oder als Hände/Details.	Muss sichtbar verschieden vom Pilotbild und von bestehenden ready-Bildern desselben Visual Keys sein; keine Near-Duplicates.	Im Bildchat Pilotbild als Stilanker verwenden und nur die nächste kontrollierte Variantenrunde erzeugen.
2	Pool-Diversifizierung: sichtbare Varianten je Visual Key bis target_count	p4_supporting_pool	round_01_first_variants	3	kirmes_funfair	Kirmes & Volksfest	02	kirmes-funfair-02	/assets/event-visuals/kirmes-funfair-02.webp	planned	4	1	3	local_sensitive_detail	medium	Lokale oder regional plausible Atmosphäre bevorzugen; keine falsche konkrete Bocholt-Ortsbehauptung erzeugen.	Kirmes, Fahrgeschäfte, Lichter, Volksfest und Rummelatmosphäre	Kirmes & Volksfest: Detailorientierte Variante mit Materialität, Vordergrundfokus und weichem Kontext im Hintergrund. Inhaltlicher Fokus: Kirmes, Fahrgeschäfte, Lichter, Volksfest und Rummelatmosphäre	Kirmes-/Fahrgeschäft-/Lichterbezug | Volksfestatmosphäre | keine dominante Menschenmenge	überdrehtes Neon | billiger Rummel-Look | lesbare Schaustellerlogos	Personen vermeiden oder nur anonym/angeschnitten zeigen; keine identifizierbaren Gesichter.	Muss sichtbar verschieden vom Pilotbild und von bestehenden ready-Bildern desselben Visual Keys sein; keine Near-Duplicates.	Im Bildchat Pilotbild als Stilanker verwenden und nur die nächste kontrollierte Variantenrunde erzeugen.
2	Pool-Diversifizierung: sichtbare Varianten je Visual Key bis target_count	p4_supporting_pool	round_01_first_variants	3	kirmes_funfair	Kirmes & Volksfest	03	kirmes-funfair-03	/assets/event-visuals/kirmes-funfair-03.webp	planned	4	1	3	local_sensitive_detail	medium	Lokale oder regional plausible Atmosphäre bevorzugen; keine falsche konkrete Bocholt-Ortsbehauptung erzeugen.	Kirmes, Fahrgeschäfte, Lichter, Volksfest und Rummelatmosphäre	Kirmes & Volksfest: Atmosphärische Kontextvariante mit lokaler oder regional plausibler Umgebung, ohne konkrete falsche Ortsbehauptung. Inhaltlicher Fokus: Kirmes, Fahrgeschäfte, Lichter, Volksfest und Rummelatmosphäre	Kirmes-/Fahrgeschäft-/Lichterbezug | Volksfestatmosphäre | keine dominante Menschenmenge	überdrehtes Neon | billiger Rummel-Look | lesbare Schaustellerlogos	Personen vermeiden oder nur anonym/angeschnitten zeigen; keine identifizierbaren Gesichter.	Muss sichtbar verschieden vom Pilotbild und von bestehenden ready-Bildern desselben Visual Keys sein; keine Near-Duplicates.	Im Bildchat Pilotbild als Stilanker verwenden und nur die nächste kontrollierte Variantenrunde erzeugen.
